instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|44404,44404,NIFTY2581423650CE,NIFTY,0.0,14-Aug-2025,23650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44409,44409,NIFTY2581423750PE,NIFTY,0.0,14-Aug-2025,23750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44408,44408,NIFTY2581423750CE,NIFTY,0.0,14-Aug-2025,23750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44410,44410,NIFTY2581423800CE,NIFTY,0.0,14-Aug-2025,23800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44435,44435,NIFTY2581423950PE,NIFTY,0.0,14-Aug-2025,23950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44434,44434,NIFTY2581423950CE,NIFTY,0.0,14-Aug-2025,23950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44425,44425,NIFTY2581423850PE,NIFTY,0.0,14-Aug-2025,23850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44424,44424,NIFTY2581423850CE,NIFTY,0.0,14-Aug-2025,23850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44427,44427,NIFTY2581423900PE,NIFTY,0.0,14-Aug-2025,23900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44426,44426,NIFTY2581423900CE,NIFTY,0.0,14-Aug-2025,23900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44499,44499,NIFTY2581424700PE,NIFTY,0.0,14-Aug-2025,24700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44490,44490,NIFTY2581424550CE,NIFTY,0.0,14-Aug-2025,24550,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44493,44493,NIFTY2581424600PE,NIFTY,0.0,14-Aug-2025,24600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44492,44492,NIFTY2581424600CE,NIFTY,0.0,14-Aug-2025,24600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44491,44491,NIFTY2581424550PE,NIFTY,0.0,14-Aug-2025,24550,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44498,44498,NIFTY2581424700CE,NIFTY,0.0,14-Aug-2025,24700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44497,44497,NIFTY2581424650PE,NIFTY,0.0,14-Aug-2025,24650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44496,44496,NIFTY2581424650CE,NIFTY,0.0,14-Aug-2025,24650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44513,44513,NIFTY2581425000PE,NIFTY,0.0,14-Aug-2025,25000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44512,44512,NIFTY2581425000CE,NIFTY,0.0,14-Aug-2025,25000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44511,44511,NIFTY2581424950PE,NIFTY,0.0,14-Aug-2025,24950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44510,44510,NIFTY2581424950CE,NIFTY,0.0,14-Aug-2025,24950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44515,44515,NIFTY2581425050PE,NIFTY,0.0,14-Aug-2025,25050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44514,44514,NIFTY2581425050CE,NIFTY,0.0,14-Aug-2025,25050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44519,44519,NIFTY2581425100PE,NIFTY,0.0,14-Aug-2025,25100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44518,44518,NIFTY2581425100CE,NIFTY,0.0,14-Aug-2025,25100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44501,44501,NIFTY2581424750PE,NIFTY,0.0,14-Aug-2025,24750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44500,44500,NIFTY2581424750CE,NIFTY,0.0,14-Aug-2025,24750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44506,44506,NIFTY2581424850CE,NIFTY,0.0,14-Aug-2025,24850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44505,44505,NIFTY2581424800PE,NIFTY,0.0,14-Aug-2025,24800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44504,44504,NIFTY2581424800CE,NIFTY,0.0,14-Aug-2025,24800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44509,44509,NIFTY2581424900PE,NIFTY,0.0,14-Aug-2025,24900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44508,44508,NIFTY2581424900CE,NIFTY,0.0,14-Aug-2025,24900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44507,44507,NIFTY2581424850PE,NIFTY,0.0,14-Aug-2025,24850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40099,40099,NIFTY2580727150CE,NIFTY,82.05,07-Aug-2025,27150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40089,40089,NIFTY2580727000CE,NIFTY,10.0,07-Aug-2025,27000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40090,40090,NIFTY2580727000PE,NIFTY,1537.8,07-Aug-2025,27000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40091,40091,NIFTY2580727050CE,NIFTY,94.35,07-Aug-2025,27050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40094,40094,NIFTY2580727100CE,NIFTY,7.75,07-Aug-2025,27100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40093,40093,NIFTY2580727050PE,NIFTY,1580.75,07-Aug-2025,27050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40096,40096,NIFTY2580727100PE,NIFTY,1624.15,07-Aug-2025,27100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40063,40063,NIFTY2580726950CE,NIFTY,108.15,07-Aug-2025,26950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40064,40064,NIFTY2580726950PE,NIFTY,1495.2,07-Aug-2025,26950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40045,40045,NIFTY2580726850CE,NIFTY,123.6,07-Aug-2025,26850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40044,40044,NIFTY2580726800PE,NIFTY,1369.9,07-Aug-2025,26800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40052,40052,NIFTY2580726850PE,NIFTY,1411.2,07-Aug-2025,26850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40054,40054,NIFTY2580726900PE,NIFTY,1453.0,07-Aug-2025,26900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40053,40053,NIFTY2580726900CE,NIFTY,115.7,07-Aug-2025,26900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40100,40100,NIFTY2580727150PE,NIFTY,1667.85,07-Aug-2025,27150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40104,40104,NIFTY2580727200PE,NIFTY,1711.95,07-Aug-2025,27200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40103,40103,NIFTY2580727200CE,NIFTY,7.2,07-Aug-2025,27200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40108,40108,NIFTY2580727250CE,NIFTY,71.1,07-Aug-2025,27250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40109,40109,NIFTY2580727250PE,NIFTY,1756.35,07-Aug-2025,27250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40012,40012,NIFTY2580726500PE,NIFTY,1132.05,07-Aug-2025,26500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40011,40011,NIFTY2580726500CE,NIFTY,31.4,07-Aug-2025,26500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40013,40013,NIFTY2580726550CE,NIFTY,181.05,07-Aug-2025,26550,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40016,40016,NIFTY2580726550PE,NIFTY,1170.4,07-Aug-2025,26550,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40018,40018,NIFTY2580726600PE,NIFTY,1209.3,07-Aug-2025,26600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40017,40017,NIFTY2580726600CE,NIFTY,170.2,07-Aug-2025,26600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40000,40000,NIFTY2580726400PE,NIFTY,1056.75,07-Aug-2025,26400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40005,40005,NIFTY2580726450CE,NIFTY,205.25,07-Aug-2025,26450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40006,40006,NIFTY2580726450PE,NIFTY,1095.15,07-Aug-2025,26450,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40043,40043,NIFTY2580726800CE,NIFTY,132.0,07-Aug-2025,26800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40025,40025,NIFTY2580726650CE,NIFTY,159.95,07-Aug-2025,26650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40027,40027,NIFTY2580726700CE,NIFTY,150.15,07-Aug-2025,26700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40026,40026,NIFTY2580726650PE,NIFTY,1248.7,07-Aug-2025,26650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40029,40029,NIFTY2580726750CE,NIFTY,140.85,07-Aug-2025,26750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|40028,40028,NIFTY2580726700PE,NIFTY,1288.6,07-Aug-2025,26700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|40032,40032,NIFTY2580726750PE,NIFTY,1329.0,07-Aug-2025,26750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39701,39701,NIFTY2580723700CE,NIFTY,1885.8,07-Aug-2025,23700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39713,39713,NIFTY2580723850CE,NIFTY,1749.6,07-Aug-2025,23850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39710,39710,NIFTY2580723800PE,NIFTY,17.9,07-Aug-2025,23800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39709,39709,NIFTY2580723800CE,NIFTY,1794.65,07-Aug-2025,23800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39706,39706,NIFTY2580723750PE,NIFTY,45.8,07-Aug-2025,23750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39705,39705,NIFTY2580723750CE,NIFTY,1840.05,07-Aug-2025,23750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39704,39704,NIFTY2580723700PE,NIFTY,15.0,07-Aug-2025,23700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39714,39714,NIFTY2580723850PE,NIFTY,54.75,07-Aug-2025,23850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39782,39782,NIFTY2580724250CE,NIFTY,1402.75,07-Aug-2025,24250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39781,39781,NIFTY2580724200PE,NIFTY,33.65,07-Aug-2025,24200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39780,39780,NIFTY2580724200CE,NIFTY,1444.6,07-Aug-2025,24200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39783,39783,NIFTY2580724250PE,NIFTY,105.55,07-Aug-2025,24250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39791,39791,NIFTY2580724300PE,NIFTY,113.85,07-Aug-2025,24300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39790,39790,NIFTY2580724300CE,NIFTY,1361.35,07-Aug-2025,24300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39799,39799,NIFTY2580724350PE,NIFTY,71.0,07-Aug-2025,24350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39798,39798,NIFTY2580724350CE,NIFTY,1320.5,07-Aug-2025,24350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39745,39745,NIFTY2580724000PE,NIFTY,24.45,07-Aug-2025,24000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39744,39744,NIFTY2580724000CE,NIFTY,1616.45,07-Aug-2025,24000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39739,39739,NIFTY2580723950PE,NIFTY,65.05,07-Aug-2025,23950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39738,39738,NIFTY2580723950CE,NIFTY,1660.45,07-Aug-2025,23950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39737,39737,NIFTY2580723900PE,NIFTY,21.95,07-Aug-2025,23900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39736,39736,NIFTY2580723900CE,NIFTY,1704.85,07-Aug-2025,23900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39753,39753,NIFTY2580724100PE,NIFTY,83.35,07-Aug-2025,24100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39752,39752,NIFTY2580724100CE,NIFTY,1529.65,07-Aug-2025,24100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39751,39751,NIFTY2580724050PE,NIFTY,76.85,07-Aug-2025,24050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39750,39750,NIFTY2580724050CE,NIFTY,1572.85,07-Aug-2025,24050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39759,39759,NIFTY2580724150PE,NIFTY,79.7,07-Aug-2025,24150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39758,39758,NIFTY2580724150CE,NIFTY,1486.9,07-Aug-2025,24150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|64705,64705,NIFTY25SEP30000PE,NIFTY,4165.6,25-Sep-2025,30000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|64704,64704,NIFTY25SEP30000CE,NIFTY,6.0,25-Sep-2025,30000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|64703,64703,NIFTY25SEP29000PE,NIFTY,3251.1,25-Sep-2025,29000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|64702,64702,NIFTY25SEP29000CE,NIFTY,12.8,25-Sep-2025,29000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|64701,64701,NIFTY25SEP28000PE,NIFTY,2290.3,25-Sep-2025,28000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|64700,64700,NIFTY25SEP28000CE,NIFTY,34.8,25-Sep-2025,28000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49180,49180,NIFTY25DEC16500PE,NIFTY,13.6,24-Dec-2025,16500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49174,49174,NIFTY25DEC15000PE,NIFTY,9.3,24-Dec-2025,15000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49178,49178,NIFTY25DEC16000PE,NIFTY,12.0,24-Dec-2025,16000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49177,49177,NIFTY25DEC16000CE,NIFTY,9565.0,24-Dec-2025,16000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39682,39682,NIFTY2580723600PE,NIFTY,0.0,07-Aug-2025,23600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39680,39680,NIFTY2580723600CE,NIFTY,0.0,07-Aug-2025,23600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39687,39687,NIFTY2580723650PE,NIFTY,13.95,07-Aug-2025,23650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39684,39684,NIFTY2580723650CE,NIFTY,1931.8,07-Aug-2025,23650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|64699,64699,NIFTY25SEP27000PE,NIFTY,1404.55,25-Sep-2025,27000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|64698,64698,NIFTY25SEP27000CE,NIFTY,126.35,25-Sep-2025,27000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|64697,64697,NIFTY25SEP26000PE,NIFTY,715.0,25-Sep-2025,26000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|64696,64696,NIFTY25SEP26000CE,NIFTY,414.55,25-Sep-2025,26000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|64695,64695,NIFTY25SEP25000PE,NIFTY,299.6,25-Sep-2025,25000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|64694,64694,NIFTY25SEP25000CE,NIFTY,977.9,25-Sep-2025,25000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|64693,64693,NIFTY25SEP24000PE,NIFTY,112.75,25-Sep-2025,24000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|64692,64692,NIFTY25SEP24000CE,NIFTY,1773.3,25-Sep-2025,24000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|64691,64691,NIFTY25SEP23000PE,NIFTY,44.7,25-Sep-2025,23000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|64690,64690,NIFTY25SEP23000CE,NIFTY,2683.65,25-Sep-2025,23000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|64689,64689,NIFTY25SEP22000PE,NIFTY,20.4,25-Sep-2025,22000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|64688,64688,NIFTY25SEP22000CE,NIFTY,3633.1,25-Sep-2025,22000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|64687,64687,NIFTY25SEP21000PE,NIFTY,12.65,25-Sep-2025,21000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|64686,64686,NIFTY25SEP21000CE,NIFTY,4615.0,25-Sep-2025,21000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|64685,64685,NIFTY25SEP20000PE,NIFTY,8.6,25-Sep-2025,20000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|64684,64684,NIFTY25SEP20000CE,NIFTY,5595.85,25-Sep-2025,20000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|64683,64683,NIFTY25SEP19000PE,NIFTY,6.45,25-Sep-2025,19000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|64682,64682,NIFTY25SEP19000CE,NIFTY,6725.0,25-Sep-2025,19000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|64681,64681,NIFTY25SEP18000PE,NIFTY,5.9,25-Sep-2025,18000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|64680,64680,NIFTY25SEP18000CE,NIFTY,7580.0,25-Sep-2025,18000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|64679,64679,NIFTY25SEP17000PE,NIFTY,5.35,25-Sep-2025,17000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|64678,64678,NIFTY25SEP17000CE,NIFTY,8453.45,25-Sep-2025,17000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49527,49527,NIFTY2572425350PE,NIFTY,178.15,24-Jul-2025,25350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49526,49526,NIFTY2572425350CE,NIFTY,236.0,24-Jul-2025,25350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49529,49529,NIFTY2572425400PE,NIFTY,200.3,24-Jul-2025,25400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49528,49528,NIFTY2572425400CE,NIFTY,210.55,24-Jul-2025,25400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49519,49519,NIFTY2572425200CE,NIFTY,328.85,24-Jul-2025,25200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49518,49518,NIFTY2572425150PE,NIFTY,105.7,24-Jul-2025,25150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49523,49523,NIFTY2572425300CE,NIFTY,266.85,24-Jul-2025,25300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49522,49522,NIFTY2572425250PE,NIFTY,139.2,24-Jul-2025,25250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49525,49525,NIFTY2572425300PE,NIFTY,156.75,24-Jul-2025,25300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49521,49521,NIFTY2572425250CE,NIFTY,297.45,24-Jul-2025,25250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49520,49520,NIFTY2572425200PE,NIFTY,121.7,24-Jul-2025,25200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49592,49592,NIFTY2572426050PE,NIFTY,645.75,24-Jul-2025,26050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49593,49593,NIFTY2572426100CE,NIFTY,21.65,24-Jul-2025,26100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49596,49596,NIFTY2572426100PE,NIFTY,690.0,24-Jul-2025,26100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49597,49597,NIFTY2572426150CE,NIFTY,133.6,24-Jul-2025,26150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49581,49581,NIFTY2572425950CE,NIFTY,38.3,24-Jul-2025,25950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49580,49580,NIFTY2572425900PE,NIFTY,535.65,24-Jul-2025,25900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49585,49585,NIFTY2572426000CE,NIFTY,31.8,24-Jul-2025,26000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49584,49584,NIFTY2572425950PE,NIFTY,559.25,24-Jul-2025,25950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49587,49587,NIFTY2572426050CE,NIFTY,152.1,24-Jul-2025,26050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49586,49586,NIFTY2572426000PE,NIFTY,621.9,24-Jul-2025,26000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49549,49549,NIFTY2572425550CE,NIFTY,142.45,24-Jul-2025,25550,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49548,49548,NIFTY2572425500PE,NIFTY,252.3,24-Jul-2025,25500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49555,49555,NIFTY2572425600CE,NIFTY,122.45,24-Jul-2025,25600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49558,49558,NIFTY2572425600PE,NIFTY,310.9,24-Jul-2025,25600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49554,49554,NIFTY2572425550PE,NIFTY,281.85,24-Jul-2025,25550,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49545,49545,NIFTY2572425500CE,NIFTY,162.8,24-Jul-2025,25500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49544,49544,NIFTY2572425450PE,NIFTY,224.45,24-Jul-2025,25450,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49543,49543,NIFTY2572425450CE,NIFTY,185.3,24-Jul-2025,25450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|50556,50556,NIFTY26JUN18000CE,NIFTY,7400.0,25-Jun-2026,18000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|50550,50550,NIFTY27JUN28000PE,NIFTY,5959.35,24-Jun-2027,28000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49570,49570,NIFTY2572425750PE,NIFTY,418.5,24-Jul-2025,25750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49577,49577,NIFTY2572425900CE,NIFTY,45.55,24-Jul-2025,25900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49574,49574,NIFTY2572425800PE,NIFTY,449.85,24-Jul-2025,25800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49573,49573,NIFTY2572425800CE,NIFTY,64.95,24-Jul-2025,25800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49576,49576,NIFTY2572425850PE,NIFTY,476.9,24-Jul-2025,25850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49575,49575,NIFTY2572425850CE,NIFTY,54.3,24-Jul-2025,25850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|50549,50549,NIFTY27JUN28000CE,NIFTY,2186.3,24-Jun-2027,28000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|50548,50548,NIFTY26DEC28000PE,NIFTY,1805.65,31-Dec-2026,28000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49559,49559,NIFTY2572425650CE,NIFTY,106.2,24-Jul-2025,25650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|50547,50547,NIFTY26DEC28000CE,NIFTY,1450.5,31-Dec-2026,28000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|50546,50546,NIFTY26JUN28000PE,NIFTY,6532.55,25-Jun-2026,28000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|50545,50545,NIFTY26JUN28000CE,NIFTY,1533.95,25-Jun-2026,28000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|50544,50544,NIFTY25DEC28000PE,NIFTY,2017.6,24-Dec-2025,28000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|50543,50543,NIFTY25DEC28000CE,NIFTY,206.1,24-Dec-2025,28000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49561,49561,NIFTY2572425700CE,NIFTY,90.25,24-Jul-2025,25700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49560,49560,NIFTY2572425650PE,NIFTY,347.6,24-Jul-2025,25650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49567,49567,NIFTY2572425700PE,NIFTY,378.55,24-Jul-2025,25700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49568,49568,NIFTY2572425750CE,NIFTY,75.95,24-Jul-2025,25750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49406,49406,NIFTY2572423700PE,NIFTY,4.75,24-Jul-2025,23700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49405,49405,NIFTY2572423700CE,NIFTY,1344.6,24-Jul-2025,23700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49413,49413,NIFTY2572423800CE,NIFTY,1263.4,24-Jul-2025,23800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49412,49412,NIFTY2572423750PE,NIFTY,47.2,24-Jul-2025,23750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49415,49415,NIFTY2572423850CE,NIFTY,1223.6,24-Jul-2025,23850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49414,49414,NIFTY2572423800PE,NIFTY,5.4,24-Jul-2025,23800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49411,49411,NIFTY2572423750CE,NIFTY,1303.75,24-Jul-2025,23750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49401,49401,NIFTY2572423600PE,NIFTY,3.6,24-Jul-2025,23600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49404,49404,NIFTY2572423650PE,NIFTY,4.65,24-Jul-2025,23650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49403,49403,NIFTY2572423650CE,NIFTY,1386.0,24-Jul-2025,23650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49471,49471,NIFTY2572424650CE,NIFTY,779.6,24-Jul-2025,24650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49470,49470,NIFTY2572424600PE,NIFTY,23.1,24-Jul-2025,24600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49473,49473,NIFTY2572424700CE,NIFTY,722.15,24-Jul-2025,24700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49472,49472,NIFTY2572424650PE,NIFTY,27.3,24-Jul-2025,24650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49479,49479,NIFTY2572424800CE,NIFTY,650.35,24-Jul-2025,24800,0.05,75,OPTIDX,CE,NSE_FO
